step_count,active_time,update_time,create_time,speed,distance,calorie
3739,1977256,2022-01-13 23:00:24,2022-01-13 8:13:26,1.4685397,2903.6797,151.77998
6890,3822142,2021-11-09 3:23:01,2021-11-08 15:43:14,1.3648704,5216.73,273.72992
5508,3100204,2022-05-06 4:00:04,2022-05-06 4:00:04,1.3567103,4206.08,222.89993
171,106053,2022-01-04 22:38:37,2022-01-04 5:07:22,1.1854432,125.72,6.2000003
7037,3670347,2022-06-18 4:00:03,2022-06-18 4:00:03,1.4809196,5435.4897,278.76996
4529,2349147,2022-07-30 23:21:10,2022-07-30 13:11:24,1.531334,3597.3298,188.06
1219,704649,2022-03-20 21:22:02,2022-03-20 16:39:07,1.3027608,917.99,47.55
1578,892620,2021-10-20 2:50:42,2021-10-19 14:30:36,1.3341954,1190.93,61.35
4529,2349147,2022-07-31 4:00:04,2022-07-31 4:00:04,1.531334,3597.3298,188.06
669,372548,2021-12-16 4:38:17,2021-12-15 5:03:22,1.369139,510.07,26.07
376,232045,2022-01-20 4:39:31,2022-01-19 6:37:42,1.1996772,278.38,14.08
6699,3571121,2022-06-18 23:35:01,2022-06-18 14:56:14,1.4737555,5262.96,281.46997
1219,704649,2022-03-21 4:00:05,2022-03-21 4:00:05,1.3027608,917.99,47.55
2138,1182647,2022-07-31 23:50:24,2022-07-31 13:55:58,1.376649,1628.09,85.81
6432,3831729,2022-05-07 3:40:19,2022-05-06 4:56:52,1.2621479,4836.21,255.95999
3474,2058019,2021-12-03 4:32:54,2021-12-02 6:55:43,1.2599586,2593.02,136.95999
66,41213,2021-12-04 4:24:33,2021-12-04 1:20:34,1.1806748,48.66,2.47
2138,1182647,2022-08-01 4:00:35,2022-08-01 4:00:35,1.376649,1628.09,85.81
6699,3571121,2022-06-19 4:00:07,2022-06-19 4:00:07,1.4737555,5262.96,281.46997
6432,3831729,2022-05-07 4:00:03,2022-05-07 4:00:03,1.2621479,4836.21,255.95999
3568,1934763,2021-10-31 4:00:34,2021-10-29 4:46:51,1.4112474,2730.4297,141.30997
145,75100,2022-06-19 21:02:29,2022-06-19 17:44:30,1.5034556,112.91,5.64
6833,3530799,2022-03-22 3:19:40,2022-03-21 4:57:11,1.4940016,5275.019,272.13995
612,350430,2022-01-17 4:53:59,2022-01-16 5:57:24,1.3262528,464.76,23.64
3854,2364641,2022-05-08 3:18:10,2022-05-07 4:01:54,1.2074645,2855.22,151.24998
251,154978,2021-11-10 3:06:30,2021-11-09 17:25:57,1.1997807,185.94,9.679998
145,75100,2022-06-20 4:00:04,2022-06-20 4:00:04,1.5034556,112.91,5.64
15249,8749930,2022-01-03 3:57:27,2022-01-02 6:01:27,1.3112676,11473.5,603.02997
11562,6220915,2022-08-02 1:03:37,2022-08-01 14:34:56,1.4202942,8835.53,457.22995
11562,6220915,2022-08-02 4:00:05,2022-08-02 4:00:05,1.4202942,8835.53,457.22995
317,176323,2022-01-12 5:00:02,2022-01-12 5:00:02,1.3621521,240.18,12.14
6833,3530799,2022-03-22 4:00:05,2022-03-22 4:00:05,1.4940016,5275.019,272.13995
3854,2364641,2022-05-08 4:00:04,2022-05-08 4:00:04,1.2074645,2855.22,151.24998
669,372548,2021-12-16 5:00:01,2021-12-16 5:00:01,1.369139,510.07,26.07
2195,1200889,2022-06-21 0:25:28,2022-06-20 12:03:42,1.3936334,1673.6,87.14999
5327,2921511,2022-08-03 1:55:58,2022-08-02 5:22:25,1.3857622,4048.5198,210.22997
15298,8367561,2022-03-23 4:00:08,2022-03-22 13:10:24,1.4032975,11742.18,608.19
83,52623,2022-01-10 5:00:03,2022-01-10 5:00:03,1.1608915,61.09,3.17
2195,1200889,2022-06-21 4:00:02,2022-06-21 4:00:02,1.3936334,1673.6,87.14999
3053,1675534,2022-05-09 2:23:56,2022-05-08 4:09:55,1.3956679,2338.49,123.83
125,77150,2022-01-25 1:49:51,2022-01-24 14:59:27,1.1949365,92.19,4.66
5327,2921511,2022-08-03 4:00:06,2022-08-03 4:00:06,1.3857622,4048.5198,210.22997
2413,1377354,2022-06-22 2:57:59,2022-06-21 11:32:51,1.3174891,1814.6499,94.65999
15298,8367561,2022-03-23 4:00:04,2022-03-23 4:00:04,1.4032975,11742.18,608.19
3053,1675534,2022-05-09 4:00:02,2022-05-09 4:00:02,1.3956679,2338.49,123.83
4108,2375973,2021-11-28 5:04:53,2021-11-28 5:00:12,1.3473046,3201.16,172.02998
3321,1919290,2021-11-12 3:57:34,2021-11-11 5:53:47,1.2956094,2486.6501,131.09999
2413,1377354,2022-06-22 4:00:05,2022-06-22 4:00:05,1.3174891,1814.6499,94.65999
217,136136,2022-08-04 3:59:03,2022-08-03 10:23:29,1.1777117,160.33,8.01
3884,2059717,2022-03-24 2:29:27,2022-03-23 4:05:06,1.4898257,3068.6199,163.49995
3038,1818282,2022-05-10 3:31:22,2022-05-09 11:04:40,1.2431403,2260.3801,119.25999
14,8476,2021-11-13 5:00:02,2021-11-13 5:00:02,1.2022047,10.19,0.48
3728,1994082,2021-11-30 5:00:02,2021-11-30 5:00:02,1.4617699,2914.8901,155.33998
217,136136,2022-08-04 4:00:17,2022-08-04 4:00:17,1.1777117,160.33,8.01
3884,2059717,2022-03-24 4:00:45,2022-03-24 4:00:45,1.4898257,3068.6199,163.49995
1255,666409,2022-06-23 3:55:33,2022-06-22 4:05:28,1.5119672,1007.59,54.34
3038,1818282,2022-05-10 4:00:05,2022-05-10 4:00:05,1.2431403,2260.3801,119.25999
125,77150,2022-01-25 5:00:02,2022-01-25 5:00:02,1.1949365,92.19,4.66
2674,1452187,2021-10-14 4:00:02,2021-10-14 4:00:02,1.4091086,2046.2899,105.61998
1255,666409,2022-06-23 4:00:06,2022-06-23 4:00:06,1.5119672,1007.59,54.34
151,92660,2022-08-05 4:00:05,2022-08-04 12:55:27,1.2157316,112.65,5.69
1596,941448,2021-12-17 5:00:02,2021-12-17 5:00:02,1.2681422,1193.89,62.359997
6986,3951161,2022-05-11 3:43:40,2022-05-10 4:10:38,1.3383812,5288.16,275.47998
11731,6673710,2022-03-25 3:10:46,2022-03-24 5:58:21,1.3279359,8862.26,458.71
11731,6673710,2022-03-25 4:00:02,2022-03-25 4:00:02,1.3279359,8862.26,458.71
3273,1766571,2022-06-24 4:00:15,2022-06-23 12:52:41,1.4326336,2530.8496,133.39998
4707,2577688,2021-11-04 4:00:01,2021-11-04 4:00:01,1.397663,3602.74,190.46997
1503,833020,2021-12-09 2:33:52,2021-12-08 8:34:32,1.3688856,1140.3099,58.20999
151,92660,2022-08-05 4:00:03,2022-08-05 4:00:03,1.2157316,112.65,5.69
6986,3951161,2022-05-11 4:00:09,2022-05-11 4:00:09,1.3383812,5288.16,275.47998
557,290353,2022-03-26 2:14:44,2022-03-25 16:15:02,1.4844341,431.01,21.869999
1843,1023118,2021-12-11 5:00:02,2021-12-11 5:00:02,1.3746017,1406.38,73.64
3273,1766571,2022-06-24 4:00:12,2022-06-24 4:00:12,1.4326336,2530.8496,133.39998
126,80225,2021-12-25 5:17:49,2021-12-25 3:24:50,1.150254,92.27999,4.82
1739,941330,2022-08-06 0:28:15,2022-08-05 4:18:23,1.4050435,1322.61,68.65
187,113292,2022-01-07 5:00:14,2022-01-07 5:00:14,1.2260249,138.9,7.02
557,290353,2022-03-26 4:00:03,2022-03-26 4:00:03,1.4844341,431.01,21.869999
11402,6919134,2021-12-28 5:37:43,2021-12-27 15:40:06,1.2250651,8476.39,449.41
15,9209,2022-06-25 1:02:48,2022-06-25 1:01:47,1.1944442,10.999999,0.52
1503,833020,2021-12-09 5:00:01,2021-12-09 5:00:01,1.3688856,1140.3099,58.20999
2462,1493381,2022-05-12 2:40:18,2022-05-11 11:33:35,1.2231635,1826.65,97.179985
1739,941330,2022-08-06 4:00:48,2022-08-06 4:00:48,1.4050435,1322.61,68.65
15,9209,2022-06-25 4:00:03,2022-06-25 4:00:03,1.1944442,10.999999,0.52
190,113348,2022-01-11 3:26:43,2022-01-10 8:05:50,1.252159,141.93,7.08
714,384767,2022-03-27 3:13:26,2022-03-26 15:22:58,1.4143611,544.2,27.72
11374,6084466,2022-08-07 2:01:31,2022-08-06 5:46:18,1.4306445,8704.709,451.8499
2462,1493381,2022-05-12 4:00:04,2022-05-12 4:00:04,1.2231635,1826.65,97.179985
1345,757935,2021-12-01 1:15:04,2021-11-30 8:16:51,1.3397444,1015.44,52.709995
714,384767,2022-03-27 4:00:06,2022-03-27 4:00:06,1.4143611,544.2,27.72
11374,6084466,2022-08-07 4:00:05,2022-08-07 4:00:05,1.4306445,8704.709,451.8499
986,546701,2022-01-23 5:00:10,2022-01-23 5:00:01,1.3736569,750.98,39.32
4621,2656430,2022-05-13 3:35:27,2022-05-12 4:17:27,1.3142413,3491.19,183.43
94,56735,2022-01-06 5:00:04,2022-01-05 19:38:55,1.2522982,71.049995,3.34
8066,4705359,2022-06-26 3:48:07,2022-06-25 4:36:05,1.2884923,6062.82,320.78
6210,3460759,2022-03-28 2:47:39,2022-03-27 11:00:12,1.3699479,4741.06,251.46997
8066,4705359,2022-06-26 4:00:02,2022-06-26 4:00:02,1.2884923,6062.82,320.78
3963,2039268,2021-11-16 3:57:05,2021-11-15 13:26:32,1.5581961,3177.5798,170.75998
6210,3460759,2022-03-28 4:00:03,2022-03-28 4:00:03,1.3699479,4741.06,251.46997
128,77954,2021-12-06 5:01:01,2021-12-04 18:35:26,1.2219889,95.26,4.86
224,143097,2022-08-07 23:03:03,2022-08-07 12:09:22,1.1485162,164.35,8.31
4621,2656430,2022-05-13 4:00:09,2022-05-13 4:00:09,1.3142413,3491.19,183.43
980,594852,2022-06-27 1:41:30,2022-06-26 13:55:55,1.2327263,733.29,37.789997
2459,1361064,2021-11-21 5:00:01,2021-11-21 5:00:01,1.38017,1878.5,98.66
604,284503,2021-11-25 3:02:29,2021-11-24 5:23:46,1.939343,551.75,33.53
224,143097,2022-08-08 4:00:46,2022-08-08 4:00:46,1.1485162,164.35,8.31
980,594852,2022-06-27 4:00:02,2022-06-27 4:00:02,1.2327263,733.29,37.789997
71,48130,2022-03-29 2:35:12,2022-03-28 23:36:22,1.0683478,51.42,2.6599998
1095,622762,2021-11-08 5:00:01,2021-11-08 5:00:01,1.3276489,826.81,42.9
4174,2349475,2022-05-15 4:00:04,2022-05-13 11:33:25,1.3453982,3160.98,164.41997
95,58447,2022-06-28 4:00:05,2022-06-27 12:18:29,1.1971425,69.97,3.4099998
3401,2008431,2021-10-26 4:00:03,2021-10-26 4:00:03,1.2646835,2540.03,133.91998
71,48130,2022-03-29 4:01:21,2022-03-29 4:01:21,1.0683478,51.42,2.6599998
11402,6919134,2021-12-28 6:00:01,2021-12-28 6:00:01,1.2250651,8476.39,449.41
4174,2349475,2022-05-14 4:09:16,2022-05-14 4:00:09,1.3453982,3160.98,164.41997
8199,4500421,2022-08-09 3:14:55,2022-08-08 12:23:10,1.3891168,6251.61,325.56998
94,56735,2022-01-06 5:00:03,2022-01-06 5:00:03,1.2522982,71.049995,3.34
95,58447,2022-06-28 4:00:03,2022-06-28 4:00:03,1.1971425,69.97,3.4099998
14135,7622792,2022-03-30 0:17:10,2022-03-29 14:24:02,1.4222491,10841.51,559.04
8199,4500421,2022-08-09 4:00:04,2022-08-09 4:00:04,1.3891168,6251.61,325.56998
8368,4424586,2022-08-24 3:52:39,2022-08-23 13:12:03,1.474556,6524.3,342.72998
7468,3911478,2022-08-10 2:18:52,2022-08-09 4:06:20,1.474882,5768.9697,294.28995
2605,1484592,2021-10-29 4:00:02,2021-10-29 4:00:02,1.3217098,1962.2001,102.66998
8368,4424586,2022-08-24 4:00:07,2022-08-24 4:00:07,1.474556,6524.3,342.72998
48,27282,2022-06-29 3:33:56,2022-06-29 3:32:04,1.3088993,35.71,1.76
7122,4343252,2022-05-15 3:58:16,2022-05-14 4:09:15,1.2174056,5287.5,278.78
7468,3911478,2022-08-10 4:00:23,2022-08-10 4:00:23,1.474882,5768.9697,294.28995
14135,7622792,2022-03-30 4:00:06,2022-03-30 4:00:06,1.4222491,10841.51,559.04
6824,3850842,2021-12-31 6:00:02,2021-12-31 6:00:02,1.3432672,5172.71,272.74
48,27282,2022-06-29 4:00:07,2022-06-29 4:00:07,1.3088993,35.71,1.76
7122,4343252,2022-05-15 4:00:02,2022-05-14 4:09:16,1.2174056,5287.5,278.78
6495,3571831,2022-08-11 3:14:51,2022-08-10 12:52:04,1.3813306,4933.88,256.49
9916,5378745,2022-08-25 3:35:05,2022-08-24 13:57:23,1.4078228,7572.32,390.06995
6495,3571831,2022-08-11 4:00:07,2022-08-11 4:00:07,1.3813306,4933.88,256.49
9916,5378745,2022-08-25 4:00:15,2022-08-25 4:00:15,1.4078228,7572.32,390.06995
7098,3973238,2022-03-31 4:01:34,2022-03-30 4:05:10,1.366188,5428.19,285.36996
393,215983,2022-06-29 23:06:59,2022-06-29 16:25:46,1.3883933,299.87,15.009996
3405,1913492,2022-05-16 1:36:56,2022-05-15 18:53:46,1.3612442,2604.73,134.26
7098,3973238,2022-03-31 4:01:33,2022-03-31 4:00:04,1.366188,5428.19,285.36996
393,215983,2022-06-30 4:00:03,2022-06-30 4:00:03,1.3883933,299.87,15.009996
8749,4535681,2022-08-26 3:38:01,2022-08-25 13:19:16,1.5126855,6861.06,350.97995
8381,4918093,2022-08-12 2:24:06,2022-08-11 4:17:50,1.2829971,6309.9,332.28
3405,1913492,2022-05-16 4:00:03,2022-05-16 4:00:03,1.3612442,2604.73,134.26
8749,4535681,2022-08-26 4:00:04,2022-08-26 4:00:04,1.5126855,6861.06,350.97995
8381,4918093,2022-08-12 4:00:03,2022-08-12 4:00:03,1.2829971,6309.9,332.28
13336,7064944,2022-04-01 0:20:08,2022-03-31 4:15:11,1.4593972,10310.56,529.42
2627,1461668,2022-05-16 22:18:14,2022-05-16 11:03:57,1.358625,1985.8599,103.449974
47,26524,2022-06-30 15:22:43,2022-06-30 8:32:29,1.3149949,34.88,1.6600001
4649,2480721,2022-08-27 1:19:22,2022-08-26 7:09:19,1.4367753,3564.2397,182.66998
3016,1709122,2022-08-13 2:58:50,2022-08-12 12:12:29,1.3315601,2275.8,118.48999
2627,1461668,2022-05-17 4:00:04,2022-05-17 4:00:04,1.358625,1985.8599,103.449974
4649,2480721,2022-08-27 4:00:04,2022-08-27 4:00:04,1.4367753,3564.2397,182.66998
47,26524,2022-07-01 4:00:03,2022-07-01 4:00:03,1.3149949,34.88,1.6600001
13336,7064944,2022-04-01 4:00:04,2022-04-01 4:00:04,1.4593972,10310.56,529.42
9142,4840776,2022-08-28 2:10:14,2022-08-27 12:00:09,1.4459478,6999.51,363.15997
3016,1709122,2022-08-13 4:00:07,2022-08-13 4:00:07,1.3315601,2275.8,118.48999
741,428364,2022-07-02 1:42:29,2022-07-01 17:35:12,1.3024902,557.94,28.87
5415,2873265,2022-05-17 23:42:31,2022-05-17 12:02:33,1.4849689,4266.71,227.05997
9142,4840776,2022-08-28 4:00:03,2022-08-28 4:00:03,1.4459478,6999.51,363.15997
741,428364,2022-07-02 4:00:04,2022-07-02 4:00:04,1.3024902,557.94,28.87
1360,738116,2022-08-13 23:29:28,2022-08-13 4:27:04,1.4014463,1034.43,53.41
5415,2873265,2022-05-18 4:00:05,2022-05-18 4:00:05,1.4849689,4266.71,227.05997
4513,2565748,2022-07-03 3:33:34,2022-07-02 13:04:44,1.3277724,3406.73,179.54
1360,738116,2022-08-14 4:00:03,2022-08-14 4:00:03,1.4014463,1034.43,53.41
4513,2565748,2022-07-03 4:00:03,2022-07-03 4:00:03,1.3277724,3406.73,179.54
2369,1334177,2022-08-29 2:50:03,2022-08-28 13:10:14,1.3381056,1785.2699,92.899994
852,480734,2022-05-18 22:40:35,2022-05-18 16:48:45,1.3333564,640.99,33.789993
12506,6524594,2022-08-15 3:03:33,2022-08-14 4:22:04,1.4829301,9675.518,499.4499
2369,1334177,2022-08-29 4:00:02,2022-08-29 4:00:02,1.3381056,1785.2699,92.899994
2435,1451356,2022-07-04 2:59:05,2022-07-03 4:15:18,1.2618268,1831.36,96.69
852,480734,2022-05-19 4:00:02,2022-05-19 4:00:02,1.3333564,640.99,33.789993
12506,6524594,2022-08-15 4:00:02,2022-08-15 4:00:02,1.4829301,9675.518,499.4499
2435,1451356,2022-07-04 4:00:08,2022-07-04 4:00:08,1.2618268,1831.36,96.69
5946,3162316,2022-08-30 3:44:17,2022-08-29 13:46:44,1.4370289,4544.34,216.31998
4605,2382874,2022-08-16 3:46:33,2022-08-15 12:52:35,1.505908,3588.39,183.34999
5946,3162316,2022-08-30 4:00:28,2022-08-30 4:00:28,1.4370289,4544.34,216.31998
196,111753,2022-07-05 3:50:58,2022-07-05 1:15:02,1.326044,148.19,7.5
4605,2382874,2022-08-16 4:00:05,2022-08-16 4:00:05,1.505908,3588.39,183.34999
196,111753,2022-07-05 4:00:03,2022-07-05 4:00:03,1.326044,148.19,7.5
2720,1462229,2022-08-30 22:29:46,2022-08-30 13:01:09,1.4146343,2068.5195,83.40997
2494,1306390,2022-07-06 1:08:55,2022-07-05 4:51:26,1.4987242,1957.9198,100.24998
4431,2524836,2022-08-17 2:53:14,2022-08-16 14:42:50,1.3205607,3334.2002,174.32999
2720,1462229,2022-08-31 4:00:02,2022-08-31 4:00:02,1.4146343,2068.5195,83.40997
4431,2524836,2022-08-17 4:00:04,2022-08-17 4:00:04,1.3205607,3334.2002,174.32999
2494,1306390,2022-07-06 4:00:03,2022-07-06 4:00:03,1.4987242,1957.9198,100.24998
6070,3211433,2022-08-31 23:24:24,2022-08-31 15:47:35,1.4488138,4652.77,185.73999
7047,3652824,2022-08-18 3:07:45,2022-08-17 12:45:39,1.5410159,5629.06,306.25
6070,3211433,2022-09-01 4:00:46,2022-09-01 4:00:46,1.4488138,4652.77,185.73999
11666,6099722,2022-09-02 3:20:00,2022-09-01 12:33:55,1.4887545,9080.989,366.02994
7047,3652824,2022-08-18 4:00:04,2022-08-18 4:00:04,1.5410159,5629.06,306.25
11666,6099722,2022-09-02 4:00:02,2022-09-02 4:00:02,1.4887545,9080.989,366.02994
5364,3009149,2022-09-03 3:15:50,2022-09-02 14:10:34,1.3444761,4045.73,162.15999
12969,7333881,2022-08-19 3:00:50,2022-08-18 13:39:22,1.3326052,9773.17,510.86993
12969,7333881,2022-08-19 4:00:04,2022-08-19 4:00:04,1.3326052,9773.17,510.86993
5364,3009149,2022-09-03 5:00:04,2022-09-03 0:33:25,1.3444761,4045.73,162.15999
8177,4176931,2022-08-20 3:58:23,2022-08-19 5:15:26,1.6229426,6778.92,385.81998
16734,9814717,2022-09-04 3:38:14,2022-09-03 14:10:54,1.275516,12518.83,521.70996
16734,9814717,2022-09-04 5:00:04,2022-09-04 5:00:04,1.275516,12518.83,521.70996
8177,4176931,2022-08-20 4:00:06,2022-08-20 4:00:06,1.6229426,6778.92,385.81998
6827,3985990,2022-09-05 1:51:38,2022-09-04 13:11:00,1.2820579,5110.27,213.79997
8617,4975377,2022-08-21 4:00:29,2022-08-20 4:28:31,1.3038667,6487.23,340.08
8617,4975377,2022-08-21 4:00:30,2022-08-21 4:00:03,1.3038667,6487.23,340.08
6827,3985990,2022-09-05 5:00:03,2022-09-05 5:00:03,1.2820579,5110.27,213.79997
7850,4362210,2022-08-22 3:57:40,2022-08-21 4:00:29,1.3981718,6099.1196,326.53995
8374,4470260,2022-09-05 23:35:38,2022-09-05 10:33:59,1.4339389,6410.0796,255.10994
7850,4362210,2022-08-22 4:00:02,2022-08-21 4:00:30,1.3981718,6099.1196,326.53995
8374,4470260,2022-09-06 4:04:47,2022-09-06 4:04:47,1.4339389,6410.0796,255.10994
5981,3329874,2022-08-23 2:27:57,2022-08-22 5:15:50,1.3629284,4538.38,238.73997
3308,1758252,2022-09-07 3:54:47,2022-09-06 13:06:11,1.4486371,2547.07,103.17997
5981,3329874,2022-08-23 4:00:05,2022-08-23 4:00:05,1.3629284,4538.38,238.73997
3308,1758252,2022-09-07 4:00:03,2022-09-07 4:00:03,1.4486371,2547.07,103.17997
48,28378,2022-09-07 16:50:43,2022-09-07 15:44:15,1.2569586,35.67,1.61
48,28378,2022-09-08 4:00:04,2022-09-08 4:00:04,1.2569586,35.67,1.61
3001,1529437,2022-09-09 3:59:34,2022-09-08 17:27:42,1.5826275,2420.53,104.74
3001,1529437,2022-09-09 4:00:12,2022-09-09 4:00:12,1.5826275,2420.53,104.74
4170,2306565,2022-09-10 1:47:42,2022-09-09 4:16:56,1.3950826,3217.8499,137.61998
4170,2306565,2022-09-10 4:00:04,2022-09-10 4:00:04,1.3950826,3217.8499,137.61998
6451,3771371,2022-09-11 3:59:18,2022-09-10 4:26:02,1.2815945,4833.37,200.01999
6451,3771371,2022-09-11 4:00:02,2022-09-11 4:00:02,1.2815945,4833.37,200.01999
3740,2032770,2022-09-12 2:13:00,2022-09-11 4:02:36,1.4244944,2895.67,122.55998
3740,2032770,2022-09-12 4:00:04,2022-09-12 4:00:04,1.4244944,2895.67,122.55998
2132,1148360,2022-09-13 1:58:34,2022-09-12 15:43:16,1.4190924,1629.6298,66.539986
2132,1148360,2022-09-13 4:00:05,2022-09-13 4:00:05,1.4190924,1629.6298,66.539986
7642,4269448,2022-09-13 21:43:28,2022-09-13 13:04:00,1.360958,5810.54,236.68
7642,4269448,2022-09-14 4:12:22,2022-09-14 4:12:22,1.360958,5810.54,236.68
891,494456,2022-09-15 3:05:01,2022-09-14 18:43:06,1.3678237,676.33,27.7
891,494456,2022-09-15 4:00:04,2022-09-15 4:00:04,1.3678237,676.33,27.7
8865,4870354,2022-09-16 3:55:06,2022-09-15 12:46:01,1.3869482,6754.9297,274.02997
8865,4870354,2022-09-16 4:00:03,2022-09-16 4:00:03,1.3869482,6754.9297,274.02997
4862,2616369,2022-09-17 2:23:42,2022-09-16 4:00:45,1.4235299,3724.4795,151.86998
4862,2616369,2022-09-17 4:00:03,2022-09-17 4:00:03,1.4235299,3724.4795,151.86998
3624,1793907,2022-09-17 19:09:35,2022-09-17 15:06:21,1.6161251,2899.1794,120.119965
3624,1793907,2022-09-18 4:00:03,2022-09-18 4:00:03,1.6161251,2899.1794,120.119965
1255,712895,2022-09-19 3:23:11,2022-09-18 14:07:26,1.3294936,947.79,39.26
1255,712895,2022-09-19 4:00:03,2022-09-19 4:00:03,1.3294936,947.79,39.26
3261,1741008,2022-09-20 1:32:58,2022-09-19 17:41:15,1.4411126,2508.9895,101.919975
3261,1741008,2022-09-20 4:00:03,2022-09-20 4:00:03,1.4411126,2508.9895,101.919975
4538,2409220,2022-09-21 0:49:03,2022-09-20 9:58:59,1.4431515,3476.8699,138.48999
4538,2409220,2022-09-21 4:00:03,2022-09-21 4:00:03,1.4431515,3476.8699,138.48999
1214,713360,2022-09-22 3:59:17,2022-09-21 14:49:43,1.2802359,913.26996,38.279995
1214,713360,2022-09-22 4:00:06,2022-09-22 4:00:06,1.2802359,913.26996,38.279995
7345,3962907,2022-09-23 3:28:44,2022-09-22 4:03:19,1.424709,5645.9897,229.35995
7345,3962907,2022-09-23 4:00:02,2022-09-23 4:00:02,1.424709,5645.9897,229.35995
3972,2091055,2022-09-23 20:13:12,2022-09-23 17:19:56,1.465083,3063.5693,122.84996
3972,2091055,2022-09-24 4:00:02,2022-09-24 4:00:02,1.465083,3063.5693,122.84996
7271,3767892,2022-09-24 19:42:10,2022-09-24 5:45:02,1.4924072,5623.2295,224.31995
7271,3767892,2022-09-25 4:00:07,2022-09-25 4:00:07,1.4924072,5623.2295,224.31995
3652,1897023,2022-09-26 2:49:43,2022-09-25 12:26:19,1.5134497,2871.05,119.16998
3652,1897023,2022-09-26 4:00:06,2022-09-26 4:00:06,1.5134497,2871.05,119.16998
103,64537,2022-09-27 2:41:35,2022-09-26 21:59:04,1.1975974,77.29,3.2399998
103,64537,2022-09-27 4:00:03,2022-09-27 4:00:03,1.1975974,77.29,3.2399998
5297,2897737,2022-09-28 1:17:16,2022-09-27 12:54:18,1.3957369,4044.48,162.68999
5297,2897737,2022-09-28 4:00:03,2022-09-28 4:00:03,1.3957369,4044.48,162.68999
29,16107,2022-09-28 17:53:03,2022-09-28 17:51:27,1.3888345,22.37,0.84999996
29,16107,2022-09-29 4:00:17,2022-09-29 4:00:17,1.3888345,22.37,0.84999996
6636,3539434,2022-09-29 21:44:32,2022-09-29 13:07:10,1.4345995,5077.67,203.14996
6636,3539434,2022-09-30 4:00:03,2022-09-30 4:00:03,1.4345995,5077.67,203.14996
3141,1702001,2022-10-01 0:07:08,2022-09-30 4:35:13,1.4086236,2397.48,96.78
3141,1702001,2022-10-01 4:00:04,2022-10-01 4:00:04,1.4086236,2397.48,96.78
2955,1744208,2022-10-01 20:18:43,2022-10-01 13:37:14,1.2688675,2213.17,92.09999
2955,1744208,2022-10-02 4:00:39,2022-10-02 4:00:39,1.2688675,2213.17,92.09999
832,448839,2022-10-02 21:47:51,2022-10-02 4:18:31,1.4171213,636.05994,26.149998
